dataSource.vendor,metadata.product.name,metadata.product.vendor_name,dataSource.name,dataSource.category,src_endpoint.location.region,device.uid,actor.authorization.policy.rule.name,unmapped.client.userAgent.browser,status,unmapped.client.userAgent.os,event.type,status_detail,actor.user.name,actor.user.email_addr,actor.user.type_id,actor.user.type,dst_endpoint.svc_name,src_endpoint.ip,http_request.url.path,activity_name,device.hostname,severity,user.name,count
Okta,Okta,Okta,Okta,security,Illinois,,DDS - Require MFA - On Prem,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,198.51.100.9,/oauth2/v1/authorize,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Zephyr Blaze,john.doe@acme.com,8,User,DocuSign,192.0.2.9,/audit/logs/access,Logon,,3,Phoenix Emberstorm,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Crimson Tempest,john.doe@acme.com,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Phoenix Emberstorm,john.doe@acme.com,8,User,Dropbox,203.0.113.1,/audit/logs/access,Logon,,3,Ignatius Inferno,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Draven Nightshade,mike.anderson@mytestmail.org,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Nebula Stardust,chris.martin@example.com,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Maximus Stormbringer,anna.hall@custommail.io,8,User,Dropbox,203.0.113.4,/audit/logs/network,Logon,,3,Draven Nightshade,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Luna Moonshadow,anna.hall@example.com,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Orion Lightningstrike,anna.hall@example.com,8,User,Dropbox,192.0.2.3,/oauth2/v1/authorize,Logon,,3,Nova Frostbane,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zara Midnightshadow,emily.white@dummyemail.biz,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Maximus Stormbringer,anna.hall@custommail.io,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Celestia Thunderstorm,john.doe@example.com,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Venus Starlight,emma.jenkins@examplemail.biz,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Phoenix Emberstorm,emma.jenkins@examplemail.biz,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Blaze Thunderstrike,anna.hall@custommail.io,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Auto-unlock user account for Okta,Automatically unlocked,Seraphina Dragonheart,anna.hall@example.com,2,,,,,Auto-unlock user account for Okta,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Perform unlock user account by AD agent,,Luna Moonshadow,laura.moore@sandboxmail.co,2,,,,,Perform unlock user account by AD agent,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Ignatius Inferno,anna.hall@custommail.io,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,Virginia,,,CHROME,SUCCESS,Windows 10,Logon,,Thunder Hammerstrike,ryan.collins@fakemailbox.net,8,User,Datadog,203.0.113.4,/security/logs/authentication-failures,Logon,,3,Luna Moonshadow,4
Okta,Okta,Okta,Okta,security,Arizona,,,CHROME,SUCCESS,Windows 10,Logon,,Crimson Tempest,ryan.collins@fakemailbox.net,8,User,AWS S3,172.16.0.3,/security/logs/authorization,Logon,,3,Crimson Tempest,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Ragnarok Shadowblade,emily.white@example.com,8,User,,172.16.0.3,/audit/logs/access,Logon,https://www.intellisphere.smart,3,,4
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Nebula Stardust,john.doe@acme.com,8,User,GitHub,198.51.100.9,/oauth2/v1/introspect,Logon,,3,Astra Solarflare,4
Okta,Okta,Okta,Okta,security,California,,,CHROME,SUCCESS,Windows 10,Logon,,Ignatius Inferno,melissa.kelly@dummyinbox.net,8,User,GitHub,203.0.113.7,/security/logs/authorization,Logon,,3,Zephyr Blaze,4
Okta,Okta,Okta,Okta,security,California,,DDS - On Prem - Require Password,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,10.0.0.6,/security/logs/authentication,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Ragnarok Shadowblade,alice.smith@example.com,8,User,Workday,203.0.113.8,/audit/logs/network,Logon,,3,Nova Frostbane,4
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Zephyr Blaze,brian.hughes@samplemailing.co,8,User,Workday,10.0.0.2,/security/logs/authentication,Logon,,3,Seraphina Dragonheart,4
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,172.16.0.4,/security/logs/authorization,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Ragnarok Shadowblade,chris.martin@example.com,8,User,Oracle Cloud,198.51.100.9,/security/logs/intrusion-detection,Logon,,3,Maximus Stormbringer,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zephyr Blaze,kevin.green@placeholderemail.co,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Blaze Thunderstrike,lisa.brown@example.com,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC access token is granted,,Venus Starlight,sarah.wilson@example.com,11,,,,,OIDC access token is granted,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC id token is granted,,Seraphina Dragonheart,bob.jones@example.com,11,,,,,OIDC id token is granted,,3,,4
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Unknown,Logon,,Phoenix Emberstorm,kevin.green@example.com,8,User,Cloudflare,198.51.100.5,/oauth2/v1/authorize,Logon,,3,Astra Solarflare,4
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Luna Moonshadow,kevin.green@example.com,8,User,,198.51.100.4,/audit/logs/system,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Maximus Stormbringer,alice.smith@example.org,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zephyr Blaze,sarah.wilson@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Xena Nebulosa,chris.martin@sampleco.co,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Nebula Stardust,chris.martin@sampleco.co,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Blaze Thunderstrike,lisa.brown@nonexistentmail.net,8,User,Workday,10.0.0.9,/security/logs/intrusion-detection,Logon,,3,Draven Nightshade,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,brian.hughes@samplemailing.co,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,,b1d7a914-7db0-45b3-986d-c5f6bc36a198,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,192.168.0.1,/security/logs/intrusion-detection,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,CHROME,SUCCESS,Windows 10,Logon,,Ragnarok Shadowblade,emily.white@dummyemail.biz,8,User,,203.0.113.9,/oauth2/v1/introspect,Logon,https://www.quantalin.analytics,3,,4
Okta,Okta,Okta,Okta,security,Karnataka,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.9,/audit/logs/access,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Tamil Nadu,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,10.0.0.3,/oauth2/v1/introspect,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Phoenix Emberstorm,lisa.brown@example.com,8,User,Dropbox,8.8.8.8,/oauth2/v1/authorize,Logon,,3,Crimson Tempest,4
Okta,Okta,Okta,Okta,security,Greater Poland,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,172.16.0.4,/security/logs/authentication-failures,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Greater Poland,,,CHROME,SUCCESS,Windows 10,Logon,,Ignatius Inferno,john.doe@example.com,8,User,Dropbox,192.168.1.1,/audit/logs/system,Logon,,3,Astra Solarflare,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Astra Solarflare,kevin.green@placeholderemail.co,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Unknown,Logon,,Valkyrie Firestorm,lisa.brown@example.com,8,User,Zoom,192.168.1.1,/audit/logs/system,Logon,,3,Ignatius Inferno,4
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Xena Nebulosa,ryan.collins@fakemailbox.net,8,User,,172.16.0.5,/security/logs/authorization,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Draven Nightshade,laura.moore@sandboxmail.co,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Phoenix Emberstorm,emily.white@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Karnataka,8b201ded-12c1-4a3b-8a36-df548fa0a745,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,172.16.0.8,/oauth2/v1/token,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Karnataka,,,CHROME,SUCCESS,Windows 10,Logon,,Astra Solarflare,mike.anderson@mytestmail.org,8,User,,192.168.0.2,/oauth2/v1/token,Logon,https://www.quantalin.analytics,3,,4
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.5,/security/logs/intrusion-detection,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,anna.hall@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,New York,,Require Password,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,203.0.113.9,/audit/logs/system,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC access token is granted,,Ragnarok Shadowblade,emma.jenkins@examplemail.biz,11,,,,,OIDC access token is granted,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC authorization code request,,Ignatius Inferno,alice.smith@example.com,11,,,,,OIDC authorization code request,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC id token is granted,,Nebula Stardust,sarah.wilson@testingmail.xyz,11,,,,,OIDC id token is granted,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zara Midnightshadow,sarah.wilson@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Ragnarok Shadowblade,bob.jones@example.com,8,User,Google Workspace,203.0.113.7,/oauth2/v1/authorize,Logon,,3,Zara Midnightshadow,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Nova Frostbane,mike.anderson@mytestmail.org,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Venus Starlight,emily.white@dummyemail.biz,8,User,,10.0.0.6,/security/logs/intrusion-detection,Logon,https://www.quantalin.analytics,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Crimson Tempest,jessica.clark@mockmailing.org,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Ragnarok Shadowblade,emma.jenkins@examplemail.biz,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,,,,,FAILURE,,Perform RealTimeSync by AD agent,No User found,Crimson Tempest,anna.hall@example.com,8,,,,,Perform RealTimeSync by AD agent,,3,,4
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Zara Midnightshadow,kevin.green@example.com,8,User,Oracle Cloud,198.51.100.5,/audit/logs/network,Logon,,3,Orion Lightningstrike,4
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Unknown,Logon,,Thunder Hammerstrike,bob.jones@fakecorp.net,8,User,Salesforce,192.168.1.1,/security/logs/authentication,Logon,,3,Valkyrie Firestorm,4
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Ignatius Inferno,emily.white@example.com,8,User,,172.16.0.2,/oauth2/v1/introspect,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Maximus Stormbringer,anna.hall@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,198.51.100.8,/oauth2/v1/token,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Maximus Stormbringer,emma.jenkins@examplemail.biz,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,,,,,FAILURE,,OIDC authorization request,login_required,Blaze Thunderstrike,anna.hall@example.com,11,,,,,OIDC authorization request,,3,,4
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Celestia Thunderstorm,mike.anderson@mytestmail.org,8,User,Dropbox,203.0.113.4,/oauth2/v1/introspect,Logon,,3,Seraphina Dragonheart,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Crimson Tempest,jason.carter@tryoutmail.org,8,User,Box,203.0.113.2,/audit/logs/network,Logon,,3,Nebula Stardust,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Zara Midnightshadow,john.doe@acme.com,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Luna Moonshadow,mike.anderson@example.com,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Zara Midnightshadow,brian.hughes@samplemailing.co,8,User,Microsoft Azure,10.0.0.9,/security/logs/intrusion-detection,Logon,,3,Xena Nebulosa,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ignatius Inferno,mike.anderson@mytestmail.org,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Astra Solarflare,emily.white@dummyemail.biz,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Crimson Tempest,emily.white@example.com,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Zephyr Blaze,emily.white@example.com,8,User,ServiceNow,10.0.0.1,/security/logs/intrusion-detection,Logon,,3,Zara Midnightshadow,4
Okta,Okta,Okta,Okta,security,Karnataka,,,CHROME,SUCCESS,Windows 10,Logon,,Zara Midnightshadow,kevin.green@placeholderemail.co,8,User,Oracle Cloud,203.0.113.0,/security/logs/authentication-failures,Logon,,3,Ignatius Inferno,4
Okta,Okta,Okta,Okta,security,Karnataka,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.8,/oauth2/v1/token,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,john.doe@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Tamil Nadu,,,CHROME,SUCCESS,Windows 10,Logon,,Crimson Tempest,john.doe@example.com,8,User,Stripe,198.51.100.8,/security/logs/authentication,Logon,,3,Venus Starlight,4
Okta,Okta,Okta,Okta,security,Tamil Nadu,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,203.0.113.4,/security/logs/authentication,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Crimson Tempest,sarah.wilson@testingmail.xyz,8,User,Dropbox,10.0.0.9,/audit/logs/system,Logon,,3,Valkyrie Firestorm,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Draven Nightshade,anna.hall@custommail.io,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,DDS - On Prem - Require Password,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.168.0.1,/audit/logs/network,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Orion Lightningstrike,lisa.brown@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,MaW Agent MFA Bypass,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,172.16.0.3,/security/logs/intrusion-detection,Logon,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Nebula Stardust,bob.jones@fakecorp.net,8,User,AWS S3,10.0.0.9,/security/logs/authentication-failures,Logon,,3,Thunder Hammerstrike,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Ignatius Inferno,melissa.kelly@dummyinbox.net,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Luna Moonshadow,chris.martin@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Luna Moonshadow,kevin.green@example.com,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Thunder Hammerstrike,brian.hughes@samplemailing.co,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,Tamil Nadu,,,CHROME,SUCCESS,Windows 10,Logon,,Venus Starlight,alice.smith@example.com,8,User,Stripe,172.16.0.1,/security/logs/intrusion-detection,Logon,,3,Nebula Stardust,4
Okta,Okta,Okta,Okta,security,Tamil Nadu,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,10.0.0.3,/oauth2/v1/authorize,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Venus Starlight,anna.hall@custommail.io,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Nova Frostbane,daniel.ward@virtualmail.io,8,User,,192.168.0.7,/security/logs/authentication-failures,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Phoenix Emberstorm,emily.white@dummyemail.biz,8,,,,,Verify user identity,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Celestia Thunderstorm,mike.anderson@mytestmail.org,8,User,GitHub,192.0.2.6,/oauth2/v1/token,Logon,,3,Ignatius Inferno,4
Okta,Okta,Okta,Okta,security,Illinois,,Require MFA for All Users,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,10.0.0.3,/security/logs/authentication-failures,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Maximus Stormbringer,lisa.brown@example.com,8,,,,,Authentication of user via MFA,,3,,4
Okta,Okta,Okta,Okta,security,Illinois,,,UNKNOWN,SUCCESS,Unknown,Logon,,Zephyr Blaze,chris.martin@sampleco.co,8,User,GitHub,1.1.1.1,/audit/logs/access,Logon,,3,Luna Moonshadow,4
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Zara Midnightshadow,laura.moore@sandboxmail.co,8,User,ZenDesk,192.0.2.7,/oauth2/v1/token,Logon,,3,Celestia Thunderstorm,4
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.0.2.9,/audit/logs/network,Logon,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Maximus Stormbringer,laura.moore@sandboxmail.co,8,,,,,A push was sent to a user for verification,,3,,4
Okta,Okta,Okta,Okta,security,New York,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Draven Nightshade,mike.anderson@example.com,8,User,Okta,203.0.113.9,/security/logs/authentication,Logon,,3,Xena Nebulosa,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC access token is granted,,Luna Moonshadow,ryan.collins@fakemailbox.net,11,,,,,OIDC access token is granted,,3,,4
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC authorization code request,,Xena Nebulosa,lisa.brown@example.com,11,,,,,OIDC authorization code request,,3,,4
