activity_id,activity_name,actor.session.created_time_dt,actor.session.issuer,actor.session.uid,actor.user.groups,actor.user.name,app_name,category_name,category_uid,class_name,class_uid,cloud.account_uid,connection_info.protocol_name,dataSource.category,dataSource.name,dataSource.vendor,device.hostname,device.hw_info.serial_number,device.imei,device.imsi,device.uid,dst_endpoint.hostname,dst_endpoint.intermediate_ips,dst_endpoint.ip,dst_endpoint.location.region,dst_endpoint.mac,dst_endpoint.port,duration,event.type,message,metadata.log_name,metadata.logged_time_dt,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.sequence,metadata.version,monitor,observables,session,severity,severity_id,src_endpoint.hostname,src_endpoint.intermediate_ips,src_endpoint.ip,src_endpoint.location.region,src_endpoint.mac,src_endpoint.port,status,status_id,thread,time,timestamp,traffic.bytes,traffic.bytes_in,traffic.bytes_out,traffic.packets,traffic.packets_in,traffic.packets_out,type_name,type_uid,unmapped.action_flags,unmapped.action_source,unmapped.action_value,unmapped.category_of_app,unmapped.characteristic_of_app,unmapped.chunks_received,unmapped.chunks_sent,unmapped.chunks_total,unmapped.container_id,unmapped.container_of_app,unmapped.content_version,unmapped.dg_hier_level_1,unmapped.dg_hier_level_2,unmapped.dg_hier_level_3,unmapped.dg_hier_level_4,unmapped.direction_of_attack,unmapped.dst_category,unmapped.dst_dag,unmapped.dst_edl,unmapped.dst_model,unmapped.dst_osfamily,unmapped.dst_osversion,unmapped.dst_profile,unmapped.dst_user,unmapped.dst_uuid,unmapped.dst_vendor,unmapped.ep_assoc_id,unmapped.file,unmapped.file_digest,unmapped.file_type,unmapped.flags,unmapped.from_zone,unmapped.http2_connection,unmapped.http_headers,unmapped.http_method,unmapped.inbound_if,unmapped.is_saas_of_app,unmapped.justification,unmapped.link_change_count,unmapped.link_switches,unmapped.nat_dst_port,unmapped.nat_src_port,unmapped.nsdsai_sd,unmapped.nsdsai_sst,unmapped.nssai_sst,unmapped.offloaded,unmapped.outbound_if,unmapped.parent_session_id,unmapped.parent_start_time,unmapped.partial_hash,unmapped.pcap_id,unmapped.pod_name,unmapped.pod_namespace,unmapped.policy_id,unmapped.ppid,unmapped.reason,unmapped.receipent_of_email,unmapped.referrer,unmapped.repeat_count,unmapped.report_id,unmapped.risk_of_app,unmapped.rule_matched,unmapped.rule_matched_uuid,unmapped.sanctioned_state_of_app,unmapped.sdwan_cluster,unmapped.sdwan_cluster_type,unmapped.sdwan_device_type,unmapped.sdwan_site,unmapped.sender_of_email,unmapped.serial_number,unmapped.session_end_reason_value,unmapped.session_owner,unmapped.severity,unmapped.src_category,unmapped.src_dag,unmapped.src_edl,unmapped.src_model,unmapped.src_osfamily,unmapped.src_osversion,unmapped.src_profile,unmapped.src_uuid,unmapped.src_vendor,unmapped.sub_type,unmapped.subcategory_of_app,unmapped.subject_of_email,unmapped.technology_of_app,unmapped.threat_category,unmapped.threat_id,unmapped.to_zone,unmapped.tunnel_type,unmapped.tunneled_app,unmapped.url_category_list,unmapped.url_category_value,unmapped.url_idx,unmapped.user_agent,unmapped.vsys,unmapped.vsys_name
1,Open,2567/14/05 35:24:80,jessica.clark@mockmailing.org,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,,Nova Frostbane,Twilio,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-EX01-DEV,1231123,,0,ea78a2e2-6901-49eb-9f8c-f6db42e835f8,,[0.6.3.0],192.0.2.4,Mexico,,88,0,Open,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,3.6.1-oZ.8,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,VM-DEV04-APP,10.0.0.5,192.168.0.2,Germany,,69119,Success,1,log_2,5523-65-82O17:16:12.047-14:31,1706649462346864640,2379,4298,37,0,0,8,Network Activity: Open,400101,8l0481640175688716,WCrH-cDCqgS,mDGZy,PtZLhWfQ-rEuAabe,"""qRs-GpwVT-CfSXyEpnFWZHp,mUlEnQqmg-zLa""",4,4,4,,,,200,9,4,9,,,,,,,,,,,,9,,,,1F7,Lpzu591-fqi-dgjK,1,,,WyujBQoV5/6.733,kF,,8,,7,3,,,,6,lJELcCFQ7/1.730,9,,,,,,,,,,,4,,2,XA_BQj_vpuD-868_DpUOkDTL,77552F2i-4Ad1-1f07-a1zo-67002V3vO7y5,Ul,,,,,,,P/D,,,,,,,,,,,,zimJK,jfiO-RRCucnx,,kHenHR-wAetSP,,,ryZC855-XGKrBhXaSaqgrp,d/E,TnHvuujgwH,,lLB,,,pfVZ5,
1,Open,6036/16/88 88:99:83,emma.jenkins@examplemail.biz,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,,Nebula Stardust,Box,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,NAS-STOR01-UAT,3453455,,0,6ad8316b-9a4a-4bf4-bf97-20171764e00a,,[1.4.7.7],10.0.0.7,Germany,,88,7,Open,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3453455,7.7.4-VQ.7,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,DB-SQL03-TEST,198.51.100.4,8.8.8.8,United States,,17370,Success,1,log_2,1149-80-63h55:73:27.473-68:08,1706649462346864640,4879,4444,21,6,2,5,Network Activity: Open,400101,8q2594271782391829,qRfk-SlmNGC,KTwkx,FZmFplCs-YrNIxKG,"""ePD-xIzEy-fEHApGnxXwVil,eGDaFoVVv-BeK""",6,5,1,,,,409,6,4,7,,,,,,,,,,,,7,,,,8V4,wlyt292-ioT-FVsk,2,,,DUXHBrXr1/4.702,gq,,1,,8,8,,,,4,CXgIOvCh3/8.194,8,,,,,,,,,,,8,,5,JM_Qat_IEzk-161_LjQtQFAT,57863v2G-2ae8-6C17-Q6ht-44678y4eb4t3,iZ,,,,,,,X/Y,,,,,,,,,,,,mZqxB,TVEF-gfBDiLz,,SwyaGc-rDPhkV,,,zzKr183-lPMvlUTTEWFpRW,e/Q,pvLJLXNbYM,,ZPN,,,EuGR2,
2,Close,3963/23/70 85:83:50,laura.moore@sandboxmail.co,e4d542e8-b6d3-4a33-9a78-376406d188b8,,Celestia Thunderstorm,Oracle Cloud,Network Activity,4,Network Activity,4001,,icmp,security,Palo Alto Networks Firewall,Palo Alto Networks,DB-SQL03-TEST,6456456,,0,42d0d22a-7f8a-4966-9754-257b6e525eb4,,[9.0.8.1],198.51.100.4,China,,0,4,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3453455,0.2.0-pJ.6,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""dst_endpoint.ip"", ""value"": ""10.0.0.1""}]",log_session_8136213136238072612,3,0,FW-EX01-DEV,203.0.113.7,192.168.1.1,United States,,8,Success,1,log_2,1936-69-02x39:12:98.062-38:21,1706649462346864640,01,49,7,4,7,6,Network Activity: Close,400102,1n5289152555084536,AwhT-sqpvzF,WsfYM,FDpOfZI-aIHYENeG,"""KDN-ukayu-wSwEfEXxMIlHR,vuvsgA-pPgVM-WqAzlxduLwo,TuIYFlgsy-JbC""",3,9,8,,,,745,2,5,2,,,,,,,,,,,,7,,,,9R514884,dDBL317_TYOBU-WK_Lfj,9,,,ASSHzmvS5/5.026,Ud,,7,,1,0,,,,1,iHrboMBj6/9.419,9,,,,,,,,,,,5,,2,nv_cun_ogtF-643-cBdlbZKT,9b8qSS3B-pCZx-5O79-v583-03Kn5N6oSO86,CG,,,,,,,AKMK-FDK,,,,,,,,,,,,YbD,OnmfUJKE-QNHjExw,,OsbZTji-tounBnOl,,,mDff708-SMgyySRfO,p/o,TMXztDGLgk,,DwO,,,xwCa3,
2,Close,0562/90/34 29:06:42,mike.anderson@example.com,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,,Astra Solarflare,Microsoft 365,Network Activity,4,Network Activity,4001,,icmp,security,Palo Alto Networks Firewall,Palo Alto Networks,CLUSTER-DB05-INT,2342342,,0,14e8d26d-62df-4bb2-9440-5abbe9d50024,,[0.2.8.1],203.0.113.9,United States,,0,6,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,7.2.0-jf.7,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""dst_endpoint.ip"", ""value"": ""10.0.0.1""}]",log_session_8136213136238072612,3,0,CLUSTER-DB05-INT,203.0.113.8,10.0.0.6,United States,,1,Success,1,log_2,5983-05-62r57:10:18.033-71:57,1706649462346864640,085,25,89,3,4,6,Network Activity: Close,400102,4U4867450718950916,UDeQ-OxsrpF,dJNYG,UEOFLtz-hSltKsrx,"""nrC-fNVIJ-MdbGjNNvZxpuo,xgAFUO-wnWTJ-ZRdfxNEUWpV,bOOqMoapw-wuc""",2,1,3,,,,092,7,8,7,,,,,,,,,,,,0,,,,9t927010,tPhh334-vcEznANYl,0,,,iiGKRPmf2/6.141,Kg,,6,,7,5,,,,6,TuUEkHpx6/0.242,5,,,,,,,,,,,0,,1,iT_KgD_wprW-683-DCSowZF,W2673s49-Lm44-15TG-c6N3-ax832q0hN606,Vm,,,,,,,pAFS-WXY,,,,,,,,,,,,NZv,pBNdxgAd-PQYcsVq,,pSXZAvt-wPMclbRc,,,YoQR241-wrFqgbsgpEKxLA,q/B,yFkmvKeeqx,,Fpt,,,igDG1,
2,Close,4803/88/92 22:62:09,kevin.green@example.com,14e8d26d-62df-4bb2-9440-5abbe9d50024,,Zephyr Blaze,DocuSign,Network Activity,4,Network Activity,4001,,icmp,security,Palo Alto Networks Firewall,Palo Alto Networks,CLUSTER-DB05-INT,6456456,,0,5c3e0014-4b0c-4dd4-82b4-5449a04e12a0,,[9.7.4.2],198.51.100.3,Canada,,0,0,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231123,1.6.5-aq.9,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,CLUSTER-DB05-INT,203.0.113.5,172.16.0.6,Mexico,,7,Success,1,log_2,6311-80-77R37:24:84.728-84:82,1706649462346864640,72,33,8,1,2,4,Network Activity: Close,400102,2G0575882629870711,fMAl-OQQTAJ,mozxX,AHvWkSP-itmNbQOk,"""Vvy-JKqJW-bZsgPojHanNyM,nuSXvK-irEuJ-pDJxmbTBeRl,ilRzMSzLm-Uru""",5,9,3,,,,737,4,8,7,,,,,,,,,,,,8,,,,0Z068956,BRBw908_nWspi-od_vIc,1,,,nxhMgAVh2/2.848,vQ,,6,,6,1,,,,5,PrSxqVrP5/2.322,1,,,,,,,,,,,7,,1,Vo_Sov_UkXC-819-CegXTPHR,9a0QqW2P-wjvh-6M31-B934-47sS0P7VNU93,nV,,,,,,,CmUf-aoy,,,,,,,,,,,,SsM,BuycMpZp-nHjtolS,,EogZXEK-MRBHzoHu,,,IIbO793-gZZUGDzVV,r/r,JiNWaRlpOc,,keb,,,KCup8,
2,Close,9650/31/79 24:02:03,chris.martin@sampleco.co,d1b73202-66fe-4de4-92ed-11fc01a1c748,,Ignatius Inferno,Box,Network Activity,4,Network Activity,4001,,icmp,security,Palo Alto Networks Firewall,Palo Alto Networks,SRV-WEB02-QA,1231231,,0,81d09fe3-3560-47fb-b1a7-3035a8252bbd,,[7.0.4.5],203.0.113.9,United States,,0,6,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,3.1.9-KA.4,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,FW-PALOALT02-SEC,192.0.2.4,203.0.113.6,United States,,9,Success,1,log_2,0832-18-91f84:88:18.941-84:04,1706649462346864640,27,53,4,2,7,1,Network Activity: Close,400102,9N0444509292248413,PfIM-HqQZDH,FCCXg,NJblCIW-fwlYRlpS,"""ack-qjBvb-bDvcwSWGdOavA,TQIrIY-xVnqf-geJoPYqMOYP,TsetScmzn-uSU""",2,5,4,,,,787,3,9,0,,,,,,,,,,,,8,,,,4s682674,ZRMx325_khawJ-dI_TzG,1,,,KpAFdAeA7/5.177,vl,,7,,3,9,,,,8,CepZDZdu8/3.169,4,,,,,,,,,,,9,,4,lf_Zem_YPar-680-WKGzRXtr,2j6XBf8x-pkJR-3b75-s751-89BU8J9WhH58,sm,,,,,,,KSMG-JPQ,,,,,,,,,,,,fwx,FfjcIzEi-dSzsqPG,,aeVNcjx-XZNZUuyO,,,TmCR606-sCJnvNmCA,F/X,EdWGIJxAXp,,jtK,,,KkMS8,
4,Fail,9470/31/43 92:14:09,lisa.brown@example.com,9058a660-bbb7-4b63-b3fb-0a1c3dfb0d46,,Blaze Thunderstrike,ZenDesk,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,APP-APP01-PROD,6456456,,0,26887007-869d-4ff2-bc5b-44a8c07db4d9,,[0.6.5.5],10.0.0.8,Germany,,5005,0,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,1.0.4-vM.9,agentSyslog,"[{""type_id"": ""4"", ""type"": ""User Name"", ""name"": ""actor.user.name"", ""value"": ""alice_smith""}]",log_session_8136213136238072612,3,0,APP-APP01-PROD,10.0.0.9,10.0.0.7,Canada,,0796,Failure,2,log_2,4358-40-92G26:66:68.901-86:75,1706649462346864640,6,3,4,7,5,0,Network Activity: Fail,400104,4l2109703911485756,dJoT-lSTjmE,ANvW,VrzGBma,,6,0,9,,,,931,2,6,6,,,,,,,,,,,,4,,,,8z6,WqGd66_ydZzH-mDwU,1,,,PUoXkqQk9/5.85,Wh,,0,,8,4,,,,3,,4,,,,,,,,,,,4,,9,nN_iQM_thcZn-zEM_XE949_xzkafUKu,51p3F666-4cT2-6r48-7246-n05354t71cLm,YC,,,,,,,pEAuhu-fnOd,,,,,,,,,,,,BMSw,KhDZbKR,,nrrBvVc,,,JFKy314-LyaHRRUbG,g/c,xdH-YPmshwRszH,,TOH,,,dblE7,
2,Close,6938/24/77 28:78:19,ryan.collins@fakemailbox.net,cc17f250-7e74-4030-b965-e731d84396db,,Celestia Thunderstorm,Twilio,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,GW-FW03-STAGE,3457345,,0,b68c8b07-e684-4a23-9c7f-d927c6f23f19,,[0.9.2.7],8.8.8.8,Germany,,443,1,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,1.5.9-cM.8,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""dst_endpoint.mac"", ""value"": ""52:54:00:AB:CD:EF""}]",log_session_8136213136238072612,3,0,GW-FW03-STAGE,192.168.1.1,192.168.0.2,Canada,,99878,Success,1,log_2,4982-92-70D59:59:47.418-72:83,1706649462346864640,6893,2364,4185,7,2,6,Network Activity: Close,400102,6A4698034686806007,THZo-Jzbngr,pTedF,XRRklDJPbU,TXngbt-lOgqH-dKXpRCxkZAL,9,1,1,,,,109,9,0,7,,,,,,,,,,,,9,,,,3Z87,KcZH103-aLFL-XzgxC,0,,,kaFBEZko0/8.754,pA,,4,,8,2,,,,5,QMcfJjrB6/4,0,,,,,,,,,,,7,,6,OjMXC-LhyDNZD,X68y4f3T-090q-091W-pl7h-9S03s3s27be4,xu,,,,,,,RQwW-oAC,,,,,,,,,,,,RvG,lMXJCgpFdlKIWl,,NjRbtHd-cIpUv,,,tUbPiBC,X/y,uwzo,,uqI,,,PQBG4,
4,Fail,0748/59/45 25:57:51,daniel.ward@virtualmail.io,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,,Maximus Stormbringer,Microsoft 365,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,GW-FW03-STAGE,1231231,,0,63547fc9-049d-4e7e-8b3f-68e5b18a0e44,,[6.8.0.8],172.16.0.2,United States,,5723,8,Fail,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,9.5.1-kB.2,agentSyslog,"[{""type_id"": ""4"", ""type"": ""User Name"", ""name"": ""actor.user.name"", ""value"": ""alice_smith""}]",log_session_8136213136238072612,3,0,CLUSTER-DB05-INT,1.1.1.1,10.0.0.9,Germany,,70450,Failure,2,log_2,3196-33-77G17:91:26.144-43:82,1706649462346864640,6,1,6,9,8,8,Network Activity: Fail,400104,8l3652596031077583,VgAl-xVLkTg,lVFZ,XrluszK,,8,8,9,,,,598,6,1,6,,,,,,,,,,,,9,,,,6U0,GAQK996-PrSdTtCQF,6,,,TTlEoEtg0/3.731,kZ,,3,,5,4,,,,2,,9,,,,,,,,,,,1,,8,tO_Qja_dSMwd-fGN_LP715_ZwgBuiY,wS24I9r4-471s-16bJ-w42I-644GnP54vEw6,tD,,,,,,,AzzyEQ-fHqg,,,,,,,,,,,,CLzg,dzyCDBx,,PrInvGe,,,EHPb778_GFkaHlR_ZwlP,J/L,zbP-PqYqeETlLa,,QPk,,,EnZj1,
2,Close,7540/00/95 34:32:05,laura.moore@sandboxmail.co,e2a5f97c-2c65-404f-ae48-571354ca95f7,,Nebula Stardust,Cloudflare,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,SRV-WEB02-QA,4564363,,0,f54de0da-89e3-4f11-91de-3c7a7ad5e372,,[3.3.5.4],192.0.2.9,United States,,443,8,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3457345,5.6.8-Eo.3,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,VM-DEV04-APP,192.0.2.2,172.16.0.1,United States,,59461,Success,1,log_2,4127-35-34E02:41:84.878-22:84,1706649462346864640,6404,8126,9807,4,2,4,Network Activity: Close,400102,8l4383114391491246,lZdE-MBOqfb,fPciy,pvKHJbYenb,zarBqI-FNAvP-faMQkrDxXzo,5,8,3,,,,247,2,0,4,,,,,,,,,,,,9,,,,3U76,xfUC295_Ewutle HNhS Vjrl,5,,,ePvbRujr3/7.663,CB,,5,,2,6,,,,5,YOpXGwLU7/1,1,,,,,,,,,,,8,,6,OWbej-PsmNyYO,Y26I7l0M-405m-366Q-kz5O-6V38e8E33ab2,dG,,,,,,,fZGj-Vgh,,,,,,,,,,,,vwn,hYGDWScqrfIoqR,,xrTMPgH-RHkQv,,,ndETkXf,l/Q,OHqN,,ZDs,,,gMxR0,
2,Close,2471/81/17 80:55:44,kevin.green@example.com,18754c7e-3b8b-49c7-9f0b-1b9c1d1c34eb,,Maximus Stormbringer,DocuSign,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,CLUSTER-DB05-INT,3453455,,0,9058a660-bbb7-4b63-b3fb-0a1c3dfb0d46,,[5.6.3.5],198.51.100.5,Germany,,53,6,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,9.6.7-oJ.1,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""src_endpoint.mac"", ""value"": ""08:00:27:3C:23:9F""}]",log_session_8136213136238072612,3,0,SRV-WEB02-QA,203.0.113.4,198.51.100.3,Mexico,,72279,Success,1,log_2,4676-66-63H12:25:74.508-66:39,1706649462346864640,520,112,195,0,7,9,Network Activity: Close,400102,0y1991090159709824,gwps-eDmlqa,QDAxe,aMetiwqkir,qeLDEtrCA-Cde,2,8,7,,,,570,4,9,5,,,,,,,,,,,,4,,,,8J53,gaAS187-DrbKCLCQobKKSd,7,,,QjrOMAWB4/5.476,Yh,,8,,8,6,,,,0,VZtUnJSs5/0,8,,,,,,,,,,,7,,4,jXpPE-WwhwioT,h57Q4F3h-080j-047J-Lt5m-4T99P6D14IK7,wk,,,,,,,ePfI-pBQ,,,,,,,,,,,,uUI,YVAezsPDk-QsaYCD,,BurPfu-CxBcfB,,,KmWPXhf,B/X,qQRAV-GNKlrEzU-TImFqkJy,,dIV,,,WwUl8,
2,Close,1583/36/14 54:11:70,daniel.ward@virtualmail.io,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,,Astra Solarflare,Salesforce,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-PALOALT02-SEC,2342342,,0,6ad8316b-9a4a-4bf4-bf97-20171764e00a,,[9.9.3.8],192.0.2.3,Canada,,53,5,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231123,7.3.8-fW.6,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""src_endpoint.ip"", ""value"": ""192.168.0.5""}]",log_session_8136213136238072612,3,0,SRV-WEB02-QA,192.168.0.1,198.51.100.7,United States,,91658,Success,1,log_2,5124-61-24X84:88:12.549-04:48,1706649462346864640,653,68,978,7,8,1,Network Activity: Close,400102,7z1949079201495136,RjMP-BxKxva,sGUlD,fEGJsuQvho,"""CIyU-gx-FGhYRnh,rGz-dIYfC-OyunjlUUtkBra,bRLNKquqO-rmK""",2,7,6,,QQA,,546,4,7,9,,,,,,,,,,,,7,,,,3J94,tkItCIf,7,,,cjZaFIqy5/4,Dn,,2,,7,1,,,,4,cznZLuNj0/1.752,2,,,,,,,,,,,6,,2,ykJxNzF - FKkxg,E3ncn111-u327-18f4-34h9-GG685t7k268i,VV,,,,,,,vpDz-Xom,,,,,,,,,,,,EAR,xWmLYCDdDKEkzg,,qQyizeW-YQwSyJOd,,,mnxf473-jWNXRJqVdsvMeq,E/v,AzB-XEcE,,aZK,,,NKCA7,
2,Close,6127/84/28 24:13:96,kevin.green@example.com,d6aef9b3-c26a-4f4e-a4cc-021d0580d0d6,,Phoenix Emberstorm,ZenDesk,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,LB-LOAD02-DR,6456456,,0,b68c8b07-e684-4a23-9c7f-d927c6f23f19,,[3.5.0.0],198.51.100.7,Russia,,53,3,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,5.2.7-zt.1,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,0,NAS-STOR01-UAT,192.0.2.6,172.16.0.9,United States,,61653,Success,1,log_2,7441-95-01M27:26:48.476-96:69,1706649462346864640,062,51,252,0,2,5,Network Activity: Close,400102,7U9232014145388702,QbWz-NGQvkP,JdlDa,oIeUnkVOSy,"""GWap-rY-gXEGMWj,otq-Rsqtb-WcxAsAXTpimsr,vKUUhLuCI-PYT""",5,4,2,,lXN,,356,3,5,4,,,,,,,,,,,,9,,,,7V35,pnrx800_HGFbmd eGeW Oaxf,2,,,QLLvPopM1/0.548,dG,,1,,3,9,,,,7,IXuDdlDS0/7.044,1,,,,,,,,,,,9,,4,Dl_JwP_xjyf-677_iiDHnAgm,05mZXzu4-n49X-9y61-3Z3e-7445776Fuh25,DK,,,,,,,QYqH-Thk,,,,,,,,,,,,kuu,fMbMnCHTMtqKXV,,DDbBJhK-AOkUmOzK,,,LOnz360-JqQZPJlUkrqwOT,S/W,xHz-EgYB,,Ygk,,,axRj2,
2,Close,4653/25/39 32:22:66,brian.hughes@samplemailing.co,b1d7a914-7db0-45b3-986d-c5f6bc36a198,,Luna Moonshadow,ZenDesk,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,DB-SQL03-TEST,1231123,,0,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,,[7.4.6.7],10.0.0.2,United States,,53,6,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231231,8.2.8-XQ.3,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,0,DB-SQL03-TEST,192.168.0.4,192.0.2.4,United States,,52523,Success,1,log_2,7751-63-68g07:76:82.882-27:40,1706649462346864640,606,650,431,1,8,3,Network Activity: Close,400102,4N5800751724209975,btZZ-EPHlBY,fCbKl,pjcjNHYHAW,"""JLWc-ek-ZvZPOZR,Wrn-YCnGU-WeniGlWCSNmCm,sZJgziimA-zGs""",2,6,3,,YRB,,941,8,8,3,,,,,,,,,,,,9,,,,6r23,LoYz358-ogbtxcRgZ,6,,,FRBramOs8/2.526,Ef,,9,,7,4,,,,0,edURNugh5/8.950,9,,,,,,,,,,,0,,8,ek_aGv_QdLY-794-UNSRkNV,r5406W45-co41-41JS-g5D3-Hu478k1oy954,pC,,,,,,,OBbl-taD,,,,,,,,,,,,WUa,CafzrGnErejidr,,Kcniurx-BciKxaCw,,,OVQW368-rMKeeKIjyppYqv,R/N,tPc-EiUp,,dhA,,,SIsF0,
2,Close,1429/49/68 77:46:37,sarah.wilson@example.com,f54de0da-89e3-4f11-91de-3c7a7ad5e372,,Celestia Thunderstorm,Zoom,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,LB-LOAD02-DR,1231123,,0,f073c7e0-8646-4f9a-90a2-1f02c051b289,,[6.4.3.9],198.51.100.7,United States,,53,7,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,1.1.9-tJ.8,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""src_endpoint.mac"", ""value"": ""08:00:27:3C:23:9F""}]",log_session_8136213136238072612,3,0,FW-EX01-DEV,192.168.1.1,192.168.0.7,United States,,00542,Success,1,log_2,2757-04-00v19:56:87.417-43:78,1706649462346864640,765,266,134,1,9,7,Network Activity: Close,400102,6m9157321355879547,Qojv-OgFFOu,ZbULb,oBdUhHHQRD,"""eAlK-Sd-TcCXbtH,UHf-WQuuw-oywrjohLYLvJi,ytjRnWyaO-khy""",3,3,0,,ela,,905,4,7,0,,,,,,,,,,,,9,,,,7a93,jWgZ386-BVKxRgXEe,3,,,gFNGVgPf7/2.990,Wv,,2,,4,9,,,,9,kfBGqFRc3/6.983,4,,,,,,,,,,,4,,9,mj_kCY_DuiU-939-idTGCUl,y9179D07-PZ42-59OW-C8d3-Cp030S8RM780,kM,,,,,,,seIz-etl,,,,,,,,,,,,Hmf,nzwyvzlvBAEwSl,,pCKqlTp-JxdNVqiF,,,YEdE276-yutBgsXFyyRKUd,p/S,aIy-UMpG,,LCB,,,mPLH0,
