activity_id,activity_name,actor.user.email_addr,actor.user.type,actor.user.type_id,actor.user.uid,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,event.type,message,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,session,severity,severity_id,status_id,thread,timestamp,type_name,type_uid,unmapped.AppAccessContext,unmapped.ApplicationDisplayName,unmapped.ApplicationId,unmapped.AssertingApplicationId,unmapped.AuthenticationType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.ClientIP,unmapped.CorrelationId,unmapped.DeviceDisplayName,unmapped.DoNotDistributeEvent,unmapped.EventSource,unmapped.FileSizeBytes,unmapped.FileSyncBytesCommitted,unmapped.HighPriorityMediaProcessing,unmapped.ImplicitShare,unmapped.IsManagedDevice,unmapped.ItemType,unmapped.ListBaseType,unmapped.ListId,unmapped.ListItemUniqueId,unmapped.ListServerTemplate,unmapped.MachineDomainInfo,unmapped.MachineId,unmapped.ObjectId,unmapped.Operation,unmapped.Platform,unmapped.Site,unmapped.SiteUrl,unmapped.SourceFileExtension,unmapped.SourceFileName,unmapped.SourceRelativeUrl,unmapped.UserAgent,unmapped.UserId,unmapped.UserKey,unmapped.WebId,unmapped.recordType,unmapped.userType
99,FileAccessed,sarah.wilson@testingmail.xyz,User,4,,Uncategorized,0,Base Event,0,39V60k40-k3Q9-2T6S-YD91-XutX8qoG0326,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:19,OneDrive,Microsoft,2,14e8d26d-62df-4bb2-9440-5abbe9d50024,7.9.6,log_session_9100378864597745983,3,0,99,default,1706579426558906598,Base Event: Other,99,"{""CXIUdSbOUIDg"":""t2Bs9707-1RM1-3IM9-73h4-764136765783"",""azqgABMiqPbUd"":""ojAz"",""ILLtlxLSAZIgc"":""L96e23Y1-a0Xp-2748-V77h-2f87b81b1Rj8""}",UczD,,,xjiBs,,,68.527.94.430,a62I30a6-j1Pd-4596-r25Y-2W40m41T2yB8,53.879.306.649,fwyq,HsKvCINgLL,,,cIPjg,,aXIHd,PkaS,4,n3H32R15-352v-1n9P-K009-J2523955W633,8q5067Jr-4438-1rK4-541t-6544161Cl93c,200,,,UyYwk://PAchKmvMVwuw-lz.WMUuFaMnaU.heW/yhhbFocW/ui974714_AUuFzNrxNlfL_ONs/BvNZqrTaH/puRq MYAoTv bcRbr AceT OFFWEhdP 73347 Ug 6782.ifCg,dzHBMLvpyxcH,rxVuDhG,y254V292-3ij6-2e0x-b3k9-9921ws595693,zDnTy://fCGJNQtysNlZ-TJ.NdiMdNNXtY.xJC/tBlHLHlE/eb204063_kPQJGXtrkypB_RVj/,Gpoh,gspu Batotm nuLyG yrfg QlyXGPzP 04817 SE 1232.HqiH,aOTxDqGhk,QRMDcOuUtjhKA/0.9,IL739556@EDYbTqzMHKmx.Ool,p:2g.u|nOyPPpFdBp|74995240xs5556SW@GlPt.wzc,8555354w-7f99-1716-Z29U-A2127u3R00u2,9,0
99,FileAccessed,emily.white@dummyemail.biz,User,3,,Uncategorized,0,Base Event,0,97m48U97-v0S5-2x5U-lg38-aQPK0cAb9838,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:29,OneDrive,Microsoft,4,cc17f250-7e74-4030-b965-e731d84396db,0.1.1,log_session_9100378864597745983,3,0,99,default,1706579426559116284,Base Event: Other,99,"{""DnaehhgdNfXy"":""T1gk3120-6IN4-6JR1-12x6-018234984490"",""zaSucEimuOWtn"":""fViRRuv"",""xfhMiDFuwfiJznFwN"":""6049-91-20U84:16:55"",""qPjgbGSpztuDv"":""fAijZyy7olzdE1AZxZD0Dq"",""ixqgIqoLqffAU"":""J45I72D7-0171-7547-yLn6-98I5o2754E97""}",velaGqz,,,gSgOmPOuhZfmfcw,TcobBB,938.3.1.3,50.953.472.92,I32x66U5-8313-6816-CoO3-83J7N7671H70,2n03:405:2545:3W:35aS:p712:16R6:J51t,,yGVFVIhVbJ,,,GnKIX,,RzdmB,zohJ,5,A2G32w45-425r-2i8G-G730-l7814084I715,2KU54447-a80n-832s-l8Qa-0c3632145xZ3,065,,,HfGSj://YKXlUVsWSbJJ-wc.XpnzRjSiRT.IXG/CITVmLcO/cT957004_pGPOisvkGjxm_Pdr/vJBnEflTW/EefsBumlTwG/NoUU UqiLjkX cyAro GLZh (1).TFHT,vAXigIrcItXW,tccMWYbUGb,K496j305-2NQ6-0S4e-U7z5-3366Jn848827,TiDZg://bWmrarwJhmnm-fW.YMyxRqvniX.AOJ/TnYSVrtg/PH657002_IHzrbOZVKYqA_hWB/,SmlV,Wdld bEAByKb WlArx nptS (6).KcOB,dFlENhvlP/AfRZWTCjJIX,"LqLhlMO/2.9 (MoHlKPQ cW 20.9; kdG13; h80) tDJOkwDrRKu/381.95 (EScGv, QSTs dXmLI) TQVxmy/389.6.2.7 zeMjlo/059.76",dK048064@KvCTVPMVbCyn.kLz,B:9I.d|EmCefwoAip|29069435cF3361ns@MoZt.Ssp,0759459y-6w31-1085-U60F-U9307m4K06U1,5,4
99,FileAccessed,anna.hall@example.com,User,8,,Uncategorized,0,Base Event,0,63J53M30-M7o4-4D3g-zN99-UyFf6AEV0825,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:38,OneDrive,Microsoft,7,1f44e110-3f62-426d-bdff-7c4281b5e990,5.6.3,log_session_9100378864597745983,3,0,99,default,1706579426559323052,Base Event: Other,99,"{""CPIuXbLukzRE"":""20s75029-DW9O-05oK-R832-17493x189014"",""mYprnIrbPWOjl"":""dXHm"",""oyrNJxPRNatGt"":""t92F99C8-4757-9329-CSU7-58BeUGbz0455""}",lsFZ,,,qQHsA,,,39.431.78.60,V91q53U0-3277-3226-nNt7-69nolWVX1225,32.953.547.302,jHJx,dIyFhbzQxC,,,FYMgx,,rVXp,GhKm,7,7g451234-Ft07-307n-J9T7-id9z77933O43,a003N558-X32V-64TT-pq83-9043hb518Eul,013,,,eXVOx://LIJNusvJyQGC-ER.Ickbdjwket.RaL/ylySIRGH/KASmbWqKiQ_kHCyULwTTZtl_LQg/JmwhPegyo/gJf ojdlctUWu Fxs 793283 (1).UOVl,ctgCHWsoYxQs,Icdnumr,1q5km231-6u3Q-596y-7255-d933P3O10Xw9,XnHjg://eQWpSAvUKPtt-uX.OuUPPHtmEF.hIB/btgwtKAv/uOdFvvJiJY_fOygNmRIBqTs_BCZ/,YnnC,xyO BAlihVwYS BHw 303724 (9).PHrs,AKoEXSBvR,awssYeRYphMGr/5.6,LzpHjMWOXc@cufJfvbZyGbs.FFk,H:5w.s|XoiYEfeATx|86425710841K88ow@Goad.Kso,99RZQ981-E0A1-7Niz-n684-341m9PD288H4,9,8
99,FileSyncUploadedFull,melissa.kelly@dummyinbox.net,User,5,,Uncategorized,0,Base Event,0,70g93g39-Y4P8-8H3u-NZ42-yykW3mpL5760,security,Microsoft O365,Microsoft,FileSyncUploadedFull,-,2024-01-29T19:42:18,OneDrive,Microsoft,1,86f6b5dd-b08b-4d69-a20c-853dbf1c014a,3.4.5,log_session_9100378864597745983,3,0,99,default,1706579426559533283,Base Event: Other,99,"{""URZtGFkgWQau"":""B5023dWH-95T8-644Q-M6A9-1G1429l7a036"",""SGJTLfOaostmg"":""eFlVQsmKLuFh"",""IgtimIrjYEjIcZtBi"":""3806-34-73n94:67:31"",""ONumpuKfzOOkn"":""OGhSaCESnsunfXTxNldVxy"",""aMhrbAbjDJQqK"":""c52L14W0-N72v-7191-gUG3-15r1z2360463""}",uyWeLZMwVqMW,,,UvifTzmcfgPJkac,,,4210:5308:9w54:MJ3j:0727:3320:Q649:446A,x60M38v5-Z26a-0960-fbk5-37T3C7924821,5p60:777:4427:8e:S96B:3n7t:TV05:N4Q9,,TCxQtJKhUW,,73034215,uifLC,wb,Nmyl,FvhJ,7,GK6551H9-h863-5492-9558-53953G76L6Rj,88z7f533-n473-9WVI-9ph8-2HugpE6o35MV,146,27807S8B-iF34-3u11-cP8W-cT5123271ow3,41560AD8-996v-599U-60a8-qiYz0GL7g96n,CvxlN://orEeVSRjnape-kU.ujGZUMQzNI.NtQ/NZUZVxCC/XnLtzsGJZ_KChsdekNLNMH_WvF/PuBuwYRdM/KsmXTSr/267940 nOFhRgDamV.oNn,QQEgvBmQdVLRoITunZDY,jRtqiSpfRq,2Rx1D167-G7W4-5Qv8-G740-3243rYieU424,EorEN://IWxvWQdAmVIT-Ms.wqTqsJMDgb.CNF/KwYTlXBv/LbKMfzpSC_LrLFYZFclbxc_pAG/,KWi,241694 FYsdJSplIG.vNP,znopdabyZ/LLgJjKP,MMjCeEhlS eNXOmveETPcf 09.248.1480.2476 yUCQ; PRLBeaS Oj 47.8 (25941),eiqEAWzoa@jDPaPBVgYppk.BMh,C:4t.Y|gmjZDkVRWL|20471Ktz4447410q@fzzQ.nxE,2234F5Q1-1V0a-39yn-2395-vn8L31709636,7,1
99,FileAccessed,,User,7,c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,Uncategorized,0,Base Event,0,37C71k38-f9N2-7N8z-kx54-vHba8mXX0311,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:28,OneDrive,Microsoft,8,ea78a2e2-6901-49eb-9f8c-f6db42e835f8,0.3.5,log_session_9100378864597745983,3,0,99,default,1706579426559819901,Base Event: Other,99,"{""KqzaHEYVBlu"":""227e6Tu2-607I-9D8o-IZ12-126vC52r148t"",""YygPljhniPeNF"":""ppYpu tGfscPvU cAy bRxjhOYFHuThSP TCrwXbV"",""uoGxdPbjemFVN"":""H79n94n4-61W4-0802-B86B-3171k00w7548""}",mBuYc gmDjVjum SBW RVeyWfijXqGzoZ WdTeZSX,300F7oD1-429I-0n6W-vG67-647XW15X329G,,TRUaN,,,80.639.692.7,n20m02o3-96V6-2309-G44y-6711J41I6920,56.180.440.7,,MTWXjzCKxu,,,ReHhW,,TEFPJ,SxUb,3,j400u7ve-9117-4U0H-17V4-9k4083029Y77,8960l016-g622-7a59-4O29-hV3Yu455R550,771,,,UGXVK://KpQrXkSxhMid-My.kPCNAQfOJu.Xhy/hqymUsEG/WBfUWGOQ_sKRBmuFgZAIL_cez/vTaoUnDpG/79LvTQnssiVZyQAPfbHVUPaHex16485230.CJbR,uMksWoLUqpbI,Tlg,0NB33843-m109-16x3-O918-9s7fD915b8J2,UvjWw://CQphkrpJBrzE-Wt.hxuoIoYuPn.vnz/CFBneFOx/OoHhpPMX_EEnMJOxkeBaH_cJh/,gsBT,00ivVRWHhSiRORWMRnwxBiXsXe47650162.tMkJ,PftGJNZWw,KwFPq,ENz@Nqnkgjykcf,u:5L.E|02089205-6237-8ao2-ZC86-258848596395|Cog@scHvRNPmLn,Bs2050d0-k8x2-2Cdp-818v-BI990347Cc8F,9,4
99,FileAccessed,,User,6,8e15da17-0f57-4f46-aed8-7a68de446bf5,Uncategorized,0,Base Event,0,53K23Q90-o3K5-5z0n-hP05-byHd0GUj2209,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:25,OneDrive,Microsoft,1,49fe3192-6e6a-4a93-9a8c-bcf7c4f8729d,9.9.0,log_session_9100378864597745983,3,0,99,default,1706579426560305864,Base Event: Other,99,"{""FNgFRQJcCEd"":""353p6NZ4-512t-1n3b-WZ69-030oI17m550q"",""UCSpHxFEjusXe"":""lOSvH bzXrCowA IBQ UsTAdOWRyjMzJB zoTxnaB"",""VHCaIuuRYjjKX"":""s95e93q7-d111-1203-zd97-jS010R7x1590""}",dgcEK yaktryAs tFu JHCgpcLRYWIiog XNtCSfo,341F9uh3-888h-9m0q-mw55-068aj14g991T,,VCxAr,,,19.867.13.406,y58H65o5-m562-0381-SQ91-ws255j3a0739,56.814.56.104,,xCtLNnxrWO,,,hTuVc,,FAzdn,jnUb,8,F0v89m96-883o-2H3x-Q572-F9467882g924,57A1E7s4-5I8w-0648-i4sr-3111p288Z65H,215,,,VNnea://IDHOPMKGEFgP-mT.JhWnbeCUcX.Get/FXMXoncJ/Gh746865_DFoQqqVmuawP_wAh/GYUNaVZHa/Xbw sfkQX tnj 8471.valo,eubTkxyOaiyN,gxH,h406L229-8xy9-4P8S-L3Q3-0844Ki910916,sMFqp://ZQogblBmaDdc-HQ.tbjICIFfKl.Tet/GTVVBhhS/sF328641_MwukZSIDnizX_qgt/,oHNJ,eWN rZXRF oOD 6585.zBHW,uirzpnGiI,CvhUD,deg@CeIXLfAlmB,z:8B.d|72834617-5027-4VJ1-cU66-213197039261|fJn@OXpbAcyrvQ,9492053p-8B54-2658-V23Z-D0431R3g09j3,0,6
99,FileModifiedExtended,laura.moore@sandboxmail.co,User,0,,Uncategorized,0,Base Event,0,17O46F65-L3G5-7z7C-qi10-iGLQ0coA2866,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:42:17,OneDrive,Microsoft,9,c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,3.1.6,log_session_9100378864597745983,3,0,99,default,1706579426560536959,Base Event: Other,99,"{""bhVayFBxyXhS"":""3kf397Y3-78i7-7C87-3345-t452W552344b"",""pFetGSThLycuf"":""zFuBe"",""gPvegfjMKjiKN"":""BMrLZ-DiQ0uTif8CAy1dYy"",""HpVjaJzfPyiEj"":""d83L93z6-393S-5861-Xw75-WI5n60317201""}",KzaNs,,,iEcpFSymnlJKpmO,,,083.360.22.352,y78u34V0-186Q-3247-wg68-YL1a51480694,6S27:960:9682:58:8i24:42q2:1lX4:88mL,,BnrkdmiiZu,6554553,,Gjwgn,,PWnV,PpfZ,7,823ehdp7-07H0-32iD-43ll-Vn921c84W1l1,H81755O3-K5QK-0944-02W3-u197QnO26v2l,768,,,qJOmm://SLoJsMhaSbrE-yA.FtmGSQJntL.zVj/EldqthwA/McUQXZn_tKiWiqloADnc_Ltw/GiWYpngjj/QgPdxER lRhqet IpQ HVdRjMUhs JZ7223 (6).kwbo,nMnkMiklyGfIpdoqkFbY,EPRqAPiYWj,262np0EC-g87s-1f59-p364-71605Ip0M9R9,oeHkX://mlZKlwvrmGLN-HC.LPkhBIvMCP.Bsf/faqryGnT/ynVDCnk_OWNzakYPIsRQ_FaC/,Nkdq,gSwZDvO bIONXT HCP wwafslFbc iY6223 (2).tWvk,AgrATOlTi,bKjoEJXKX ZeSYwS rnyjI/11.6.23053.50365 (JXqvdIp/08.4; DSHWhZd p26; Vm-nY; KLalnbH rVV; IwrtgGvHD efWVfBfeVVe/wtlWrwF yGC 6+),sbhiLJf@pzFPfxsPnRwy.SFK,P:3d.g|IwrcFIraEB|67752ZjN459j9081@IMES.nzg,75l5j648-8983-21o0-9Re6-w8366wo2y443,7,6
99,FileAccessed,anna.hall@example.com,User,2,,Uncategorized,0,Base Event,0,25L85l30-n3V9-4s8X-Ke31-qKZC3UEl0103,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:26,OneDrive,Microsoft,3,6ad8316b-9a4a-4bf4-bf97-20171764e00a,7.1.4,log_session_9100378864597745983,3,0,99,default,1706579426560954354,Base Event: Other,99,"{""ynJVKWNWwnlP"":""34880I5v-0077-9013-1nsM-50s452mD76tW"",""NTboWjgayRFQL"":""bXywFHIgUS"",""ulGgYqElrPCCrRqfl"":""0721-75-43B00:09:62"",""TwgdjbmacBNjb"":""Io0R8nO4nKPFkn5Mw6gfjO"",""RBwqfPQilIgSk"":""g87d27q3-636y-9115-TQB3-701E94104VbS""}",oigAXOqYsO,,,yGAzfzbQuWSaorz,,,62.488.632.40,U21n37y6-236Y-9325-Hvo8-758C37876nqo,8q41:376:0307:05:9732:8Ds8:vPp:j914,,ATrcHIdDOh,,,wHIoD,,hVkx,rvQj,0,45A1753X-7B92-605D-G7Y5-621X4MM1711o,b8J89f46-0j34-2y1b-go5b-4593543l8718,471,,,xkuuA://IkJwwgaazTiF-PD.PxGLAwgWNX.tYX/zcWMZqjt/yY942846_uKDvqeHTKNkM_mhk/kOgDcfnes/KGRhARy/RNiXnrFj bQtaDhvb xyIdwwDovS GqErhOrQP.mmzz,HAJHhvfgdxZp,uVwLvaGCgw,6v5E3975-j866-03Im-7FH9-0ot57ZsT3MDw,UaFZH://uFoMZbqXhXEc-Lg.UlDjIpdGGf.mIC/vrFCUFSi/Rr589292_zIrnZBNabsdT_NbT/,iqOQ,PgVbuuoi MDSmfaIp mEaoqWzJYJ guaiNQymd.pimG,IAZqVurig/QKWojXz,gmZEdhIkH kWlEVj sruoJBEgUa/53.3.36554.53751 (yppTfCn/07.7; SLOxRJE z18; ky-jF; YTPrChp iIe; TClfGhVzE DsHwNvVrAbt/fKIREdg QXwYfa Gg 9),oy932840@sunkLnjVrgUr.tXG,h:4F.E|rVSPqFpsLv|6536146820g76D4P@SCGw.JSl,06wC55c0-0i8M-03Q6-89B1-4w1095Q8LfeH,0,9
99,FileModifiedExtended,john.doe@example.com,User,0,,Uncategorized,0,Base Event,0,57p25g32-P7z0-1l4O-oK59-UtoX6kbq9241,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:43:24,OneDrive,Microsoft,3,d6aef9b3-c26a-4f4e-a4cc-021d0580d0d6,8.8.9,log_session_9100378864597745983,3,0,99,default,1706579426561156049,Base Event: Other,99,"{""zCnxjvbaMyxj"":""U93OLrn8-D019-07Gd-6962-33700U7yX72y"",""cdxPwmqCxiVLV"":""VtSeq"",""nchaqrHpgaUho"":""2A7IVsUNSa88GxCsmy2bjm"",""GirQJvHllrLIL"":""b98d59p3-68x1-3311-WG05-v4H234o2a11q""}",wAzcd,,,aUrJqoqRiJLSpDZ,,,62.773.44.93,O61T56J6-34B5-2868-jm98-U4V956X1n64H,8B60:235:7011:9hg:CmE3:0wuk:27E1:830g,,WHUHWAgUGh,64612,,rBGZq,,XkTI,ttZT,9,Dn21104L-35n4-5yJd-S38i-03B996a515Z1,M3H30009-717t-1161-0QfB-674601DJ03Z2,991,,,MYtKT://rmsRYXKlFiMU-pT.puFBTQeHfO.Dhz/yiDyKElc/DY170958_yQUqsvRxkihC_Cao/ETqwgslPy/KKp GHeC uIuD bhRh. 4681.mjRh,woXHxXiJZUfhihISuvux,RUGdHCRaXp,G5fE36Xl-wCcs-82wN-2340-1152b8020694,LSJeY://RrFDSWVhzQON-pq.UNndQqVaec.yGL/ZxjQavJW/ns550853_wMYWpXzCFMYm_cck/,XrUn,roN KFEv Gdwt UunL. 6369.oFBl,rXlDOZVRu,pphUpSXop dyscvm jfSjF/69.8.77187.54155 (zDzgLdc/15.7; rzYbhct i02; Os-Ga; lZLIase fOC; EEPBQlrOb nYImZiYQMJh/eskrrHy EFNzgB pe),wn349525@nwETxEYMCINp.vKa,A:1Y.u|rzoHdRuLLc|44392347rJvDp60e@tnNW.XvU,53Y4LIa2-3182-7T9F-nW67-C08RV2p203qF,0,7
99,FileAccessed,olivia.perry@testinginbox.xyz,User,9,,Uncategorized,0,Base Event,0,06M13E47-e2z5-4n9g-rw85-Pjeg0nTF9309,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:36,OneDrive,Microsoft,0,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,7.7.8,log_session_9100378864597745983,3,0,99,default,1706579426561592633,Base Event: Other,99,"{""JBtdboLXUiHf"":""A431C055-915t-79x6-8D2c-746k145750q3"",""uJspaePDEcnit"":""GsDsF"",""ZmhZwIReMwFfIHdht"":""9759-58-08M41:46:42"",""uQpLuZoNMgVeK"":""3t5Wj-RFgcf9_JgmELPnla"",""IIiLJJfYZRMRv"":""j77M98C3-g83v-5067-RId7-78ZHBsHwlR5M""}",QDree,,,jQQlhQLnJoJxXhk,,,16.497.028.32,M39i19c5-j42q-3149-Wmm8-79PwGKpxxH8s,2M16:071:1539:0n:72A9:4640:2De9:TS27,,YqDbHpnMoY,,,qDoLz,,ruHr,JfRY,1,9174188e-d00C-86e4-7P02-3P9217vaXL1Z,R150of01-M9u0-79q5-27YI-362210pD3816,013,,,yKcVs://RaauAgJkjAJP-KT.TTbzRBkqwo.SoN/vvvWFfmS/QX429363_wYxekahKUrWr_nUl/uTYeHVGil/RpcN DHjIieu MnvL.SOrp,YCeGgImbyvgj,iNvuEOzAJm,940703P2-8926-1227-P0OM-P704R7106o26,MYZkm://lDPatGDdGOYz-AS.ebselOSBUQ.hhF/pPoFCsRp/EC568478_WksqNupWRFPW_hIP/,fEZR,GxOm FiIMHZV WQyo.esIP,ivmMGzqty,NNTvLwkYY WwflSz cuFKp/35.8.20598.15681 (AYMmGPQ/03.2; gWSZiEI n25; Fa-Lu; xKAMIxn OUq; KdaraSMky KzYCudPplCT/PTJbdum yPuvWN lV 0),uE120126@ftBMNUvftxND.uwx,g:6C.h|dQeXLKXnae|997378305E19n2R1@pSTx.hPe,6446CMis-9y48-0cuq-iX44-05Qqhc44Y018,9,1
99,FileAccessed,brian.hughes@samplemailing.co,User,8,,Uncategorized,0,Base Event,0,70v35S58-l2L9-9G9m-tz77-mqlM9aVG3495,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:59,OneDrive,Microsoft,8,ea78a2e2-6901-49eb-9f8c-f6db42e835f8,3.7.1,log_session_9100378864597745983,3,0,99,default,1706579426561798899,Base Event: Other,99,"{""mohYeXghMxyL"":""2xOL76WK-2cKX-2885-MK3p-1la1Gtt1Cgt0"",""RAcRfaBVVIMbd"":""iwiZFWjIlsPAphhVvls"",""aKCidpnuPqCXDYHGz"":""4076-23-46w08:98:36"",""ydoHmatJbYFlf"":""jpPQVK6r2YeZqi4MSkRUbN"",""JbDwpnTbEMYBR"":""NF7r58H9-8518-3301-wy06-h8372988I659""}",qgTMywwIIURvedWFWtq,,,EmyjehIKpIkPbJV,,,418.7.721.27,zz5x56j2-1473-5466-yV99-l6858375q868,8p33:694:3631:7n:bE57:UV15:3694:87A3,,hRkXBQVVwq,,,OuNKt,,LmnX,YPSN,7,2a9130g2-64CU-7978-um7C-56929q2Z6H9r,I1F786m3-Ng0e-7mz4-5882-41468201Mt47,750,,,UDCDa://QGglstasLnQv-qr.gNFiGcrsAy.lHa/hZfBsUiS/vB534653_SxuqHUkrpWcc_bwl/RFNVCkFPL/CGJStWv tKAiW/oLbwpM QicpLGkkW/gCW-Fkm.AHa,QasujBbmGcxM,xzRElrYQYY,47Cb099u-q5sF-9245-5461-Y31pH731s30U,ZeOGq://JgocLrOooDLj-aO.GvPnTDMcRC.Gsv/PimHcZRc/Nl978852_KgQkIJefwWRG_clj/,aLY,BVL-QZS.eQb,raxinqpqz/NduhCsM Jutim/oWnLeI GVNCXiSjh,AIpRCieeM xJFuCY nlnSNQO/31.3.33205.92986 (yVEGXIq/23.4; OSryrId G82; cf-Kj; YCWOhpC gic; lyHdYWeFq dVxvgkYbQHz/DcGcfqb EqzCCn tv 6),NP486986@syjlrotryULF.Xxb,b:6s.k|FXSdDpDNlb|13651634zvD287m3@lJKH.Oxp,x713Y8BG-j83F-01fK-Nkl1-Zo0381236t43,9,0
99,FileAccessed,emma.jenkins@examplemail.biz,User,1,,Uncategorized,0,Base Event,0,22a11N61-i0q0-3y9k-ej14-mDva3KVa3789,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:28,OneDrive,Microsoft,8,6a271f0d-af67-4e3b-9dfe-39909bb3e376,1.7.2,log_session_9100378864597745983,3,0,99,default,1706579426562000459,Base Event: Other,99,"{""ORDKmrfiIILr"":""9yPQ55lT-2ZDW-2414-le2a-6iG3gMW6qEM5"",""mJPKUdIMoQjDV"":""jMFjqLwABFkYnJursMr"",""lggEhTmGoZutlevHG"":""7759-68-96b59:51:92"",""yPpIPiZpOrqjC"":""AlRkFQ4L1YAghH5oPqWZeV"",""MQFfDjaLaEPdd"":""x24d55u8-65t6-4476-dp56-H5HW5O3N6BX1""}",CsgOJIEHPodeTBZrRjN,,,qhoFPqXnutoEgft,,,399.2.577.98,T06O76g4-85m2-6822-UV86-R0UR4v6z9WK5,8B74:814:6511:0X:Vk9S:VU89:i626:41J4,,PRmVpMwYPn,,,EmkrB,,wwLS,UAZj,1,4T3386x3-25lC-0007-Qm5K-95145C6J8s0T,4dk0917H-63Ek-457K-a44H-Ff6i043ma03t,660,,,VusxJ://sXLINzjaImor-ay.vVbuweoYXI.udw/fDzLVzLH/XA337070_eZcgEGtmJDoa_ZtY/dbVRzkbsB/UbLjr amDls/XYCyed UjMUbrMJ.Wni,pHKnfveOSSkC,GzlCpafzDo,23AE193Y-g8FT-2086-4280-g41pg418n38s,yZBJD://FbnnOGvBNPTJ-UG.bYVKagwIdm.fPg/NRwEivxH/mv388189_liQaHZJvapme_oRa/,JOa,cjSaWq eSTtZpoS.bwL,qFzPbSnnA/ENbFB GGasC,hsvYwhksu BVDZoC iWKljUi/99.2.34476.86998 (ZbFhWrT/77.0; IXIQNre T54; Gc-iH; fTvHVJH pJS; vxPxxEevr wEcAyvJWOtG/pdEMQjM GRMjCP XI 5),AI410017@nfyzVEcqqbxt.OtZ,L:4b.u|WsErvKdYnx|30728352WWh612G1@KrTV.EAF,r849r8cb-D29l-50kO-FOM0-NS3089202C64,1,5
99,FileAccessed,jessica.clark@mockmailing.org,User,6,,Uncategorized,0,Base Event,0,40g29B69-U2E8-7F2E-Zl14-fQtL4uVx1976,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:28,OneDrive,Microsoft,8,f719864a-d489-4483-b8a4-c235cf6f32e1,8.7.1,log_session_9100378864597745983,3,0,99,default,1706579426562202140,Base Event: Other,99,"{""JNuCpwSowflq"":""0CHR17Ye-9Gcr-7077-TP7U-0io0jcB4bfm8"",""fMiZThdWUgcUo"":""IiumtZtXQXMDhuQLBjV"",""YDdmpKQQjzCTfTyEZ"":""1409-53-87a62:75:96"",""cJxQKQRakaEOM"":""pKIXJE8f2hskQq4AdDkKUg"",""jWjgbFQwusvLG"":""E92Z12X2-16m6-5564-qvT5-9G3lB3U7D31i""}",nvKAvDUvQKMGrOGIjQC,,,MYKCwEduIgoemiE,,,034.4.920.33,j78W58m7-95o4-1798-jjM9-0x4Ta5x9b84B,5F78:521:0653:3f:pm51:bW10:5523:33S8,,JNmTlzUqgi,,,kCeNW,,ArHt,Nfrn,0,6W7453O1-31of-6442-Au6s-20950V2j0n8s,1130U574-1oXp-831c-9q0K-H38t96Z98063,791,,,BXGYQ://IIFaPSCPxjSW-tm.vVsGPwOAGw.RKc/zsReCaBX/HD724724_QmsshfTPreWZ_AGu/ZdsmGtuHA/rEuJo yddaA/AjAOPXUwek.BMb,UmXIDMqGhaQR,VWMiDqMAhl,34Py413T-Z2uQ-4756-1160-V85yZ273i40I,fgUpy://oPCtzcYWEOTI-ve.qtcUCHzJff.sHG/EwJzbVlR/vC012685_rOGGPgGmzyTk_PPP/,URt,HdgPyJmsJY.reM,MHEIsCSds/fHEtB bcsiB,lBcTXFEwC vgdrzK YDrlDrf/53.5.92992.66923 (lawEwPJ/86.2; rGhkSSb Z70; VB-yK; RiCpyTh Nld; KnYSQxvVA MKZZIFJiMLy/MkUObhg RukuVu VL 9),Mh998809@HjNnWJezodkF.PaF,a:8Q.m|oatvLotFzo|53442490Bdz255P9@ngaf.OWN,D177S5pS-e94h-08bU-tKb6-Nm7943512C37,1,1
